strain	strain_name	date	segment_num	segment_name	country	full_genotype	genotype_group
KU356577	RVA/Human_wt/BGN/J253/2010/G2P[4]	2010-01-XX	4	P	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
KU248431	RVA/Human_wt/BGN/J331/2010/G2P[4]	2010-02-XX	4	P	Bangladesh	G2_P[4]_I2_R2_C2_M1_A2_N2_T2_E2_H1	P[4]
KU199284	RVA/Human_wt/BGN/M334/2013/G2P[4]	2013-09-21	4	P	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
KU356588	RVA/Human_wt/BGN/J251/2010/G2P[4]	2010-01-XX	4	P	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
KU356643	RVA/Human_wt/BGN/M292/2013/G2P[4]	2013-12-04	4	P	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
KU356621	RVA/Human_wt/BGN/M312/2013/G2P[4]	2013-08-05	4	P	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
KU356632	RVA/Human_wt/BGN/M310/2013/G2P[4]	2013-08-02	4	P	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
KU248397	RVA/Human_wt/BGN/J266/2010/G2P[4]	2010-01-XX	4	P	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
KU248386	RVA/Human_wt/BGN/J300/2010/G2P[4]	2010-02-XX	4	P	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
KU199273	RVA/Human_wt/BGN/J306/2010/G2P[4]	2010-02-XX	4	P	Bangladesh	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
KY634781	VN_0326/mixedG1G2_P4P8/VP4/P4	2014-02-XX	4	P	Viet_Nam	Gx_P[4]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
KY634752	VN_0321/G2P4/VP4/P4	2014-02-XX	4	P	Viet_Nam	Gx_P[4]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
KY634730	VN_0222/G2P4/VP4/P4	2013-09-XX	4	P	Viet_Nam	Gx_P[4]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
KY634719	VN_0221/G2P4/VP4/P4	2013-09-XX	4	P	Viet_Nam	Gx_P[4]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
KY634705	VN_0196/mixedG3G9_P4P8/VP4/P4	2014-04-XX	4	P	Viet_Nam	Gx_P[4]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
KY634689	VN_0186/G2P4/VP4/P4	2013-07-XX	4	P	Viet_Nam	Gx_P[4]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
KY634667	VN_0175/G2P4/VP4/P4	2013-07-XX	4	P	Viet_Nam	Gx_P[4]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
KY634833	VN_1221/mixedG2G3_P4P8/VP4/P4	2014-06-XX	4	P	Viet_Nam	Gx_P[4]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
KY634858	VN_3096/G1P4/VP4/P4	2014-04-XX	4	P	Viet_Nam	Gx_P[4]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
KY634847	VN_1604/G2P4/VP4/P4	2014-05-XX	4	P	Viet_Nam	Gx_P[4]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
KY634631	VN_0132/mixedG2G3_P4P8/VP4/P4	2014-02-XX	4	P	Viet_Nam	Gx_P[4]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
KY634611	VN_0074/mixedG1G8_P4P8/VP4/P4	2013-02-XX	4	P	Viet_Nam	Gx_P[4]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
MF168166	RVA/Human_wt/USA/VU12_13_30/2013/G2P[4]	2013-02-21	4	P	USA	G2_P[4]_I2_R2_C2_M1_A2_N2_T2_E2_H2	P[4]
MF167968	RVA/Human_wt/USA/VU12_13_27/2013/G2P[4]	2013-02-11	4	P	USA	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MF168274	RVA/Human_wt/USA/VU12_13_14/2013/G2P[4]	2013-01-17	4	P	USA	G2_P[4]_I2_Rx_C2_M2_A2_N2_T2_E2_H2	P[4]
KX655520	RVA/Human_wt/UGA/MUL_13_427/2013/G8P[4]	2013-07-05	4	P	Uganda	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
KX655498	RVA/Human_wt/UGA/MUL_13_160/2013/G8P[4]	2013-01-04	4	P	Uganda	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
KX655465	RVA/Human_wt/UGA/MUL_13_496/2013/G8P[4]	2013-08-29	4	P	Uganda	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MF469138	RVA/Human_wt/USA/SSCRTV_00011/2013/G2P[4]	2013-04-05	4	P	USA	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_Hx	P[4]
MG181318	RVA/Human_wt/MWI/BID1JK/2013/G2P[4]	2013-04-17	4	P	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MG181780	RVA/Human_wt/MWI/BID124/2012/G2P[4]	2012-01-17	4	P	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MG181791	RVA/Human_wt/MWI/BID11V/2012/G2P[4]	2012-02-11	4	P	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MG181802	RVA/Human_wt/MWI/BID11D/2012/G2P[4]	2012-02-13	4	P	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MG181813	RVA/Human_wt/MWI/BID115/2012/G2P[4]	2012-02-13	4	P	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MG181824	RVA/Human_wt/MWI/BID11E/2012/G2P[4]	2012-03-01	4	P	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MG181835	RVA/Human_wt/MWI/BID19T/2012/G2P[4]	2012-03-14	4	P	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MG181857	RVA/Human_wt/MWI/BID14Z/2012/G2P[4]	2012-04-27	4	P	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MG181868	RVA/Human_wt/MWI/BID1B8/2012/G2P[4]	2012-05-12	4	P	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MG181901	RVA/Human_wt/MWI/BID1B9/2012/G8P[4]	2012-03-29	4	P	Malawi	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MG181912	RVA/Human_wt/MWI/BID15V/2012/G2P[4]	2012-06-15	4	P	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MG181923	RVA/Human_wt/MWI/BID1CT/2012/G2P[4]	2012-06-25	4	P	Malawi	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
KY657804	G2P4_2	2016-11-20	4	P	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
KY657805	G2P4_2_10	2016-11-30	4	P	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
KY657806	G2P4_2_20	2016-12-10	4	P	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	P[4]
KY657807	G2P4_2_30	2016-12-20	4	P	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	P[4]
KY657808	G2P4_2_40	2016-12-30	4	P	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	P[4]
KY657809	G2P4_2_50	2017-01-10	4	P	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	P[4]
KY657810	G2P4_3	2017-01-10	4	P	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
KY657811	G2P4_3_10	2017-01-10	4	P	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
KY657812	G2P4_3_20	2017-01-10	4	P	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
KY657813	G2P4_3_30	2017-01-10	4	P	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	P[4]
KY657814	G2P4_3_40	2017-01-10	4	P	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	P[4]
KY657815	G2P4_3_50	2017-01-10	4	P	China	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	P[4]
MG816518	human/SC12/CHN/2013/P[4]	2013-07-15	4	P	China	Gx_P[4]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
MG816519	human/SC13/CHN/2013/P[4]	2013-08-20	4	P	China	Gx_P[4]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
MG729831	Hu/13_146/CHN/2013/GxP[4]	2013-01-10	4	P	China	Gx_P[4]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
MG729830	Hu/13_103/CHN/2013/GxP[4]	2013-12-17	4	P	China	Gx_P[4]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
LC406833	RVA/Human_wt/KEN/KDH1629/2013/G8P[4]	2013-06-17	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC406811	RVA/Human_wt/KEN/KDH1111/2011/G8P[4]	2011-09-16	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC406822	RVA/Human_wt/KEN/KDH1255/2012/G8P[4]	2012-03-21	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
KF648975	RVA/Hu_wt/RUS/Novosibirsk/Nov10__N404/P[4]/2010/G2G4P[4]P[8]	2010-05-11	4	P	Russia	Gx_P[4]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
LC172555	RVA/Human/JPN/OT011/2013/G2P[4]	2013-03-XX	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC172556	RVA/Human/JPN/OT012/2013/G2P[4]	2013-04-XX	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC172558	RVA/Human/JPN/OT015/2013/G2P[4]	2013-04-XX	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC172562	RVA/Human/JPN/OT020/2013/G2P[4]	2013-04-XX	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC172585	RVA/Human/JPN/SP011/2013/G2P[4]	2013-04-XX	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC172586	RVA/Human/JPN/SP012/2013/G2P[4]	2013-04-XX	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC172589	RVA/Human/JPN/SP015/2013/G2P[4]	2013-04-XX	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC172600	RVA/Human/JPN/SP028/2013/G2P[4]	2013-05-XX	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC172628	RVA/Human/JPN/YR115/2013/G2P[4]	2013-02-XX	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC172629	RVA/Human/JPN/YR116/2013/G2P[4]	2013-02-XX	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC172634	RVA/Human/JPN/KN161/2014/G2P[4]	2014-01-XX	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC172635	RVA/Human/JPN/KN162/2014/G2P[4]	2014-01-XX	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC172636	RVA/Human/JPN/KN163/2014/G2P[4]	2014-01-XX	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC172641	RVA/Human/JPN/YM079/2014/G2P[4]	2014-03-XX	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC172642	RVA/Human/JPN/YM086/2014/G2P[4]	2014-03-XX	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC172643	RVA/Human/JPN/YM088/2014/G2P[4]	2014-03-XX	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC172644	RVA/Human/JPN/YM090/2014/G2P[4]	2014-03-XX	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC105226	RVA/Human_wt/JPN/MU14_22/2014/G2P[4]	2014-07-03	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC105078	RVA/Human_wt/JPN/MU14_6/2014/G2P[4]	2014-05-20	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC105111	RVA/Human_wt/JPN/MU14_12/2014/G2P[4]	2014-05-31	4	P	Japan	G2_G9_P[4]_P[8]_I1_I2_R1_R2_C1_C2_M1_M2_A1_A2_N1_N2_T1_T2_E2_H2_mixed_genotype	P[4]
LC105067	RVA/Human_wt/JPN/MU14_1/2014/G2P[4]	2014-05-14	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC105153	RVA/Human_wt/JPN/MU14_15/2014/G2P[4]	2014-06-08	4	P	Japan	Gx_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC105164	RVA/Human_wt/JPN/MU14_16/2014/G2P[4]	2014-06-12	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC105175	RVA/Human_wt/JPN/MU14_17/2014/G2P[4]	2014-06-12	4	P	Japan	G2_P[4]_I1_I2_R1_R2_C1_C2_M2_A1_A2_N1_N2_T1_T2_E2_H2_mixed_genotype	P[4]
LC105282	RVA/Human_wt/JPN/To14_24/2014/G2P[4]	2014-04-29	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC105142	RVA/Human_wt/JPN/MU14_14/2014/G2P[4]	2014-06-07	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC105100	RVA/Human_wt/JPN/MU14_11/2014/G2P[4]	2014-05-30	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
LC105122	RVA/Human_wt/JPN/MU14_12/2014/G2P[4]	2014-05-31	4	P	Japan	G2_G9_P[4]_P[8]_I1_I2_R1_R2_C1_C2_M1_M2_A1_A2_N1_N2_T1_T2_E2_H2_mixed_genotype	P[4]
LC105131	RVA/Human_wt/JPN/MU14_13/2014/G2P[4]	2014-06-02	4	P	Japan	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MK284511	RVA/Hu_wt/RUS/Novosibirsk/Nov10__N85/P4/2010/G2P[4]P[8]	2010-03-12	4	P	Russia	Gx_P[4]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
MH182440	RVA/Human_wt/PAK419/2016/G3P4	2016-01-07	4	P	Pakistan	G3_P[4]_I2_R2_C2_M2_A2_N2_T1_E2_H2	P[4]
MH182442	RVA/Human_wt/PAK663/2016/G3P4	2016-10-30	4	P	Pakistan	G3_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MN551950	RVA/Human_wt/RUS/Novosibirsk/NS16__A32/2016/G2P[4]	2016-01-15	4	P	Russia	G2_P[4]_I2_Rx_Cx_Mx_Ax_N2_Tx_Ex_Hx	P[4]
MN552045	RVA/Human_wt/RUS/Novosibirsk/NS16__A415/2016/G2P[4]	2016-07-01	4	P	Russia	G2_P[4]_I2_Rx_Cx_Mx_Ax_N2_Tx_Ex_Hx	P[4]
MN552131	RVA/Human_wt/RUS/Novosibirsk/NS17__A1053/2017/G2P[4]	2017-05-05	4	P	Russia	G2_P[4]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
MN577206	RVA/Human_wt/RUS/Novosibirsk/NS17__A1322/2017/G2P[4]	2017-11-15	4	P	Russia	G2_P[4]_I2_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[4]
MT005290	RVA/Human_wt/CZE/H186/2018/G9P[4]	2018-03-XX	4	P	Czech_Republic	G9_P[4]_I2_R2_C2_M2_A2_N1_T2_E2_H2	P[4]
MT005301	RVA/Human_wt/CZE/H187/2018/G9P[4]	2018-03-XX	4	P	Czech_Republic	G9_P[4]_I2_R2_C2_M2_A2_N1_T2_E2_H2	P[4]
MW275247	RVA/Human_wt/AUS/WAPC2769/2017/G2P[4]	2017-05-09	4	P	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MW275258	RVA/Human_wt/AUS/WAPC2784/2017/G2P[4]	2017-05-17	4	P	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MW275269	RVA/Human_wt/AUS/WAPC2824/2017/G2P[4]	2017-05-30	4	P	Australia	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094854	RVA/Human_wt/KEN/KLF0673/2013/G2P[4]	2013-08-10	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ095150	RVA/Human_wt/KEN/KLF0712/2014/G2P[4]	2014-05-07	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ095160	RVA/Human_wt/KEN/KLF0713/2014/G2P[4]	2014-05-24	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_Ax_N2_T2_E2_H2	P[4]
MZ095172	RVA/Human_wt/KEN/KLF0720/2014/G2P[4]	2014-06-15	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	P[4]
MZ095194	RVA/Human_wt/KEN/KLF0722/2014/G2P[4]	2014-06-16	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ093985	RVA/Human_wt/KEN/KLF0569/2012/G2P[4]	2012-06-13	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ093996	RVA/Human_wt/KEN/KLF0573/2012/G8P[4]	2012-06-18	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094007	RVA/Human_wt/KEN/KLF0575/2012/G2P[4]	2012-06-19	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094016	RVA/Human_wt/KEN/KLF0576/2012/G8P[4]	2012-06-22	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_Ax_N2_Tx_E2_H2	P[4]
MZ094025	RVA/Human_wt/KEN/KLF0579/2012/G8P[4]	2012-06-27	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_Hx	P[4]
MZ094036	RVA/Human_wt/KEN/KLF0580/2012/G2P[4]	2012-06-27	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094046	RVA/Human_wt/KEN/KLF0581/2012/G8P[4]	2012-06-27	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	P[4]
MZ094057	RVA/Human_wt/KEN/KLF0584/2012/G8P[4]	2012-07-10	4	P	Kenya	G8_P[4]_I2_Rx_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094068	RVA/Human_wt/KEN/KLF0585/2012/G2P[4]	2012-07-11	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094079	RVA/Human_wt/KEN/KLF0586/2012/G8P[4]	2012-07-11	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094090	RVA/Human_wt/KEN/KLF0587/2012/G8P[4]	2012-07-13	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094101	RVA/Human_wt/KEN/KLF0588/2012/G8P[4]	2012-07-14	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	P[4]
MZ094112	RVA/Human_wt/KEN/KLF0590/2012/G8P[4]	2012-07-17	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094119	RVA/Human_wt/KEN/KLF0591/2012/G8P[4]	2012-07-16	4	P	Kenya	G8_P[4]_Ix_R2_C2_M2_A2_Nx_Tx_Ex_Hx	P[4]
MZ094129	RVA/Human_wt/KEN/KLF0593/2012/G2P[4]	2012-07-18	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094140	RVA/Human_wt/KEN/KLF0595/2012/G8P[4]	2012-07-19	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094162	RVA/Human_wt/KEN/KLF0597/2012/G8P[4]	2012-07-21	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094173	RVA/Human_wt/KEN/KLF0598/2012/G8P[4]	2012-07-20	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094184	RVA/Human_wt/KEN/KLF0600/2012/G8P[4]	2012-07-22	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094195	RVA/Human_wt/KEN/KLF0601/2012/G2P[4]	2012-07-21	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094206	RVA/Human_wt/KEN/KLF0602/2012/G2P[4]	2012-07-24	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	P[4]
MZ094217	RVA/Human_wt/KEN/KLF0603/2012/G8P[4]	2012-07-24	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	P[4]
MZ094227	RVA/Human_wt/KEN/KLF0604/2012/G8P[4]	2012-07-25	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	P[4]
MZ094238	RVA/Human_wt/KEN/KLF0607/2012/G2P[4]	2012-07-31	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094249	RVA/Human_wt/KEN/KLF0608/2012/G2P[4]	2012-08-02	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094260	RVA/Human_wt/KEN/KLF0610/2012/G2P[4]	2012-08-03	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	P[4]
MZ094266	RVA/Human_wt/KEN/KLF0611/2012/G8P[4]	2012-08-04	4	P	Kenya	G8_P[4]_Ix_R2_C2_M2_Ax_Nx_Tx_Ex_Hx	P[4]
MZ094276	RVA/Human_wt/KEN/KLF0612/2012/G2P[4]	2012-08-04	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094287	RVA/Human_wt/KEN/KLF0613/2012/G8P[4]	2012-08-08	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	P[4]
MZ094298	RVA/Human_wt/KEN/KLF0614/2012/G8P[4]	2012-08-08	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094309	RVA/Human_wt/KEN/KLF0615/2012/G8P[4]	2012-08-09	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094320	RVA/Human_wt/KEN/KLF0616/2012/G2P[4]	2012-08-09	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	P[4]
MZ094331	RVA/Human_wt/KEN/KLF0617/2012/G8P[4]	2012-08-09	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	P[4]
MZ094342	RVA/Human_wt/KEN/KLF0618/2012/G8P[4]	2012-08-10	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094351	RVA/Human_wt/KEN/KLF0619/2012/G8P[4]	2002-08-12	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_Tx_Ex_H2	P[4]
MZ094362	RVA/Human_wt/KEN/KLF0621/2012/G8P[4]	2012-08-15	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094373	RVA/Human_wt/KEN/KLF0623/2012/G2P[4]	2012-08-22	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094394	RVA/Human_wt/KEN/KLF0626/2012/G8P[4]	2012-09-08	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094405	RVA/Human_wt/KEN/KLF0628/2012/G8P[4]	2012-09-18	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094416	RVA/Human_wt/KEN/KLF0629/2012/G2P[4]	2012-10-21	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ094427	RVA/Human_wt/KEN/KLF0630/2013/G2P[4]	2013-01-15	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ093638	RVA/Human_wt/KEN/KLF0317/2010/G8P[4]	2010-07-28	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	P[4]
MZ093649	RVA/Human_wt/KEN/KLF0320/2010/G8P[4]	2010-07-31	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_Ex_H2	P[4]
MZ093680	RVA/Human_wt/KEN/KLF0541/2012/G8P[4]	2012-01-05	4	P	Kenya	G8_P[4]_Ix_R2_C2_M2_A2_Nx_T2_Ex_Hx	P[4]
MZ093734	RVA/Human_wt/KEN/KLF0547/2012/G8P[4]	2012-02-10	4	P	Kenya	G8_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
MZ093774	RVA/Human_wt/KEN/KLF0550/2012/G2P[4]	2012-02-16	4	P	Kenya	G2_P[4]_I2_R2_C2_M2_A2_N2_T2_E2_H2	P[4]
