strain	strain_name	date	segment_num	segment_name	country	full_genotype	genotype_group
JN651818	RVA/Human_wt/Bel/BE00070/2001/G1P[8]	2001-03-02	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	R1
JN651829	RVA/Human_wt/Bel/BE00089/2002/G1P[8]	2002-12-14	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490468	human/Victoria/CK00041/2006/G1P[8]	2006-10-03	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392443	RVA/Human_wt/BEL/BE00047/2009/G1P[8]	2009-04-27	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490446	human/Victoria/CK00039/2006/G1P[8]	2006-09-27	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490534	human/Victoria/CK00049/2004/G1P[8]	2004-12-24	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JN651797	RVA/Human_wt/Bel/BE00064/2000/G1P[8]	2000-02-08	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	R1
JN258934	RVA/Human_wt/Bel/BE00100/2009/G1P[8]	2010-03-03	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392410	RVA/Human_wt/BEL/BE00048/2009/G1P[8]	2009-07-06	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JN258817	RVA/Human_wt/Bel/BE00068/2000/G1P[8]	2000-02-28	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JN651862	RVA/Human_wt/Bel/BE00106/2001/G1P[8]	2001-05-08	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	R1
KC193612	RVA/Human_wt/Bel/BE00001/2004/G1P[8]	2004-03-06	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392110	RVA/Human_wt/BEL/BE00016/2006/G1P[8]	2006-01-30	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392399	RVA/Human_wt/BEL/BE00045/2009/G1P[8]	2009-03-19	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KC769371	RVA/Human_wt/AUS/CK00065/2007/G1P[8]	2007-10-12	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392095	RVA/Human_wt/BEL/BE00015/2006/G1P[8]	2006-03-15	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490204	human/Victoria/CK00014/2004/G1P[8]	2004-12-26	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JN651775	RVA/Human_wt/Bel/BE00058/1999/G1P[8]	1999-12-28	1	R	Belgium	Gx_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JX027974	RVA/Human_wt/AUS/CK00100/2010/G1P[8]	2010-05-23	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KC769338	RVA/Human_wt/AUS/CK00059/2007/G1P[8]	2007-09-27	1	R	Australia	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	R1
AB861945	RVA/Human_tc/KEN/KDH633/2010/G12P[6]	2010-03-XX	1	R	Kenya	G12_P[6]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392069	RVA/Human_wt/BEL/BE00013/2006/G1P[8]	2006-01-23	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KC769382	RVA/Human_wt/AUS/CK00066/2007/G1P[8]	2007-10-17	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JX027930	RVA/Human_wt/AUS/CK00095/2010/G1P[8]	2010-05-12	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490402	human/Victoria/CK00034/2007/G1P[8]	2007-01-03	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392086	RVA/Human_wt/BEL/BE00014/2006/G1P[8]	2006-01-27	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392062	RVA/Human_wt/BEL/BE00012/2006/G1P[8]	2006-01-20	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JN258901	RVA/Human_wt/Bel/BE00094/2009/G1P[8]	2010-01-13	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490325	human/Victoria/CK00026/2005/G1P[8]	2005-11-14	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392044	RVA/Human_wt/BEL/BE00009/2005/G1P[8]	2005-12-04	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JX027868	RVA/Human_wt/AUS/CK00088/2009/G1P[8]	2009-03-13	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490268	human/Victoria/CK00019/2005/G1P[8]	2005-06-30	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JX027857	RVA/Human_wt/AUS/CK00087/2009/G1P[8]	2009-02-27	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JX027732	RVA/Human_wt/AUS/CK00067/2007/G1P[8]	2007-10-24	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392021	RVA/Human_wt/BEL/BE00006/2005/G1P[8]	2005-03-12	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JN258783	RVA/Human_wt/Bel/BE00052/1999/G1P[8]	1999-12-23	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392223	RVA/Human_wt/BEL/BE00028/2007/G1P[8]	2007-12-17	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490226	human/Victoria/CK00016/2005/G1P[8]	2005-05-08	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JN258868	RVA/Human_wt/Bel/BE00085/2002/G1P[8]	2002-04-01	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
AB861956	RVA/Human_tc/KEN/KDH651/2010/G12P[8]	2010-03-XX	1	R	Kenya	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JN258808	RVA/Human_wt/Bel/BE00067/2000/G1P[8]	2000-02-25	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490182	human/Victoria/CK00011/2004/G1P[8]	2004-09-28	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KC193623	RVA/Human_wt/Bel/BE00061/2000/G1P[8]	2000-01-22	1	R	Belgium	Gx_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392197	RVA/Human_wt/BEL/BE00024/2007/G1P[8]	2007-03-18	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490138	human/Victoria/CK00006/2004/G1P[8]	2004-07-22	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490292	human/Victoria/CK00022/2005/G1P[8]	2005-02-15	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490149	human/Victoria/CK00007/2004/G1P[8]	2004-07-27	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490545	human/Victoria/CK00050/2005/G1P[8]	2005-09-22	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KC769349	RVA/Human_wt/AUS/CK00061/2007/G1P[8]	2007-10-01	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JN258923	RVA/Human_wt/Bel/BE00098/2009/G1P[8]	2010-02-21	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JX027944	RVA/Human_wt/AUS/CK00096/2010/G1P[8]	2010-05-12	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JX027802	RVA/Human_wt/AUS/CK00082/2007/G1P[8]	2007-12-30	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392212	RVA/Human_wt/BEL/BE00027/2008/G1P[8]	2008-01-07	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JN635543	RVA/Human_wt/Bel/BE00102/2000/G1P[8]	2000-02-12	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	R1
JX027659	RVA/Human_wt/AUS/CK00053/2007/G1P[8]	2007-08-29	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KC769360	RVA/Human_wt/AUS/CK00064/2007/G1P[8]	2007-10-10	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392157	RVA/Human_wt/BEL/BE00021/2007/G1P[8]	2007-01-13	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490512	human/Victoria/CK00047/2006/G1P[8]	2006-08-10	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392113	RVA/Human_wt/BEL/BE00017/2006/G1P[8]	2006-02-13	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392003	RVA/Human_wt/BEL/BE00004/2005/G1P[8]	2005-02-28	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490083	human/Victoria/CK00001/2004/G1P[8]	2004-03-18	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392256	RVA/Human_wt/BEL/BE00031/2008/G1P[8]	2008-03-07	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JX027641	RVA/Human_wt/AUS/CK00051/2007/G1P[8]	2007-08-05	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JX027780	RVA/Human_wt/AUS/CK00077/2007/G1P[8]	2007-11-19	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JX027856	RVA/Human_wt/AUS/CK00086/2009/G1P[8]	2009-01-25	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490501	human/Victoria/CK00046/2006/G1P[8]	2006-11-24	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JX027835	RVA/Human_wt/AUS/CK00085/2008/G1P[8]	2008-02-27	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490369	human/Victoria/CK00030/2006/G1P[8]	2006-11-08	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392179	RVA/Human_wt/BEL/BE00023/2007/G1P[8]	2007-02-06	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JN651764	RVA/Human_wt/Bel/BE00057/1999/G1P[8]	1999-12-28	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	R1
JN258890	RVA/Human_wt/Bel/BE00093/2003/G1P[8]	2003-04-15	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490435	human/Victoria/CK00037/2006/G1P[8]	2006-06-24	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490358	human/Victoria/CK00029/2006/G1P[8]	2006-08-02	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392055	RVA/Human_wt/BEL/BE00010/2006/G1P[8]	2006-01-03	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JX027965	RVA/Human_wt/AUS/CK00099/2010/G1P[8]	2010-05-22	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JX027648	RVA/Human_wt/AUS/CK00052/2007/G1P[8]	2007-08-18	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490413	human/Victoria/CK00035/2005/G1P[8]	2005-07-17	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392311	RVA/Human_wt/BEL/BE00036/2008/G1P[8]	2008-02-25	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490380	human/Victoria/CK00032/2006/G1P[8]	2006-12-29	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392146	RVA/Human_wt/BEL/BE00020/2006/G1P[8]	2006-03-27	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490160	human/Victoria/CK00008/2004/G1P[8]	2004-08-03	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392300	RVA/Human_wt/BEL/BE00035/2008/G1P[8]	2008-03-20	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JN258950	RVA/Human_wt/Bel/BE00112/2009/G1P[8]	2001-05-13	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KC195753	RVA/Human_wt/AUS/CK00093/2009/G1P[8]	2009-10-23	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392391	RVA/Human_wt/BEL/BE00044/2009/G1P[8]	2009-02-10	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JX027824	RVA/Human_wt/AUS/CK00084/2008/G1P[8]	2008-02-13	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490101	human/Victoria/CK00002/2004/G1P[8]	2004-04-30	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392377	RVA/Human_wt/BEL/BE00043/2009/G1P[8]	2009-02-24	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392278	RVA/Human_wt/BEL/BE00033/2008/G1P[8]	2008-02-28	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JN651851	RVA/Human_wt/Bel/BE00103/2001/G1P[8]	2001-03-16	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	R1
HQ392124	RVA/Human_wt/BEL/BE00018/2006/G1P[8]	2006-02-16	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392349	RVA/Human_wt/BEL/BE00039/2008/G1P[8]	2008-03-11	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392366	RVA/Human_wt/BEL/BE00042/2008/G1P[8]	2008-08-05	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392031	RVA/Human_wt/BEL/BE00007/2005/G1P[8]	2005-03-19	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392267	RVA/Human_wt/BEL/BE00032/2008/G1P[8]	2008-02-05	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490248	human/Victoria/CK00018/2005/G1P[8]	2005-06-19	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392463	RVA/Human_wt/BEL/BE00049/2009/G1P[8]	2009-03-20	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KC443488	RVA/Human_wt/AUS/CK20043/2010/G1P[8]	2010-10-27	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490347	human/Victoria/CK00028/2005/G1P[8]	2005-12-30	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392209	RVA/Human_wt/BEL/BE00025/2007/G1P[8]	2007-03-22	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JX027736	RVA/Human_wt/AUS/CK00072/2007/G1P[8]	2007-11-08	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KC769393	RVA/Human_wt/AUS/CK00068/2007/G1P[8]	2007-10-29	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490270	human/Victoria/CK00020/2005/G1P[8]	2005-07-07	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JX027692	RVA/Human_wt/AUS/CK00060/2007/G1P[8]	2007-09-27	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JN258795	RVA/Human_wt/Bel/BE00055/1999/G1P[8]	1999-12-27	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392239	RVA/Human_wt/BEL/BE00029/2008/G1P[8]	2008-01-13	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JX027791	RVA/Human_wt/AUS/CK00078/2007/G1P[8]	2007-11-26	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490116	human/Victoria/CK00004/2004/G1P[8]	2004-07-07	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JN651894	RVA/Human_wt/Bel/BE00110/2002/G1P[8]	2002-04-22	1	R	Belgium	Gx_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JF490457	human/Victoria/CK00040/2006/G1P[8]	2006-10-02	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
JN651786	RVA/Human_wt/Bel/BE00059/1999/G1P[8]	1999-12-05	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_Hx	R1
JF490193	human/Victoria/CK00012/2004/G1P[8]	2004-10-13	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KF812719	Human/KOR/Seoul0373/2008/G9P[8]	2008-12-04	1	R	South_Korea	Gx_P[x]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KF812722	Human/KOR/Seoul1354/2010/G9P[4]	2010-11-09	1	R	South_Korea	G9_P[4]_I1_R1_Cx_M1_A1_N1_T1_E1_Hx	R1
KJ583152	RVA/Human_wt/ARG/Arg1759/1998/G3P8	1998-07-07	1	R	Argentina	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KF812721	Human/KOR/Seoul0948/2010/G9P[8]	2010-01-15	1	R	South_Korea	G9_P[8]_I1_R1_C1_Mx_A1_Nx_T1_E1_Hx	R1
KF812720	Human/KOR/Seoul0918/2009/G9P[4]	2009-12-12	1	R	South_Korea	G9_P[4]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KF812727	Human/KOR/Seoul1918/2012/G9P[4]	2012-02-13	1	R	South_Korea	G9_P[4]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	R1
KF812718	Human/KOR/Seoul0029/2007/G9P[8]	2007-12-03	1	R	South_Korea	Gx_P[x]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HG513045	RVA/Human_wt/VNM/30378/2009/G26P[19]	2009-12-30	1	R	Viet_Nam	G26_P[19]_I5_R1_C1_M1_A8_N1_T1_E1_H1	R1
JF490490	human/Victoria/CK00045/2006/G1P[8]	2006-11-06	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
HQ392168	RVA/Human_wt/BEL/BE00022/2007/G1P[8]	2007-02-05	1	R	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KF812728	Human/KOR/Seoul2309/2013/G9P[4]	2013-03-10	1	R	South_Korea	G9_P[4]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KF812717	Human/KOR/Seoul0291/2008/G1P[8]	2008-11-07	1	R	South_Korea	Gx_P[x]_I1_R1_C1_M1_A1_N1_Tx_E1_H1	R1
KJ583141	RVA/Human_wt/ARG/Arg1240/1998/G3P8	1998-01-13	1	R	Argentina	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KF812716	Human/KOR/Seoul0023/2007/G1P[8]	2007-11-21	1	R	South_Korea	Gx_P[x]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	R1
KF812723	Human/KOR/Seoul1516/2011/G9P[8]	2011-03-08	1	R	South_Korea	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KJ583163	RVA/Human_wt/ARG/Arg6795/2009/G3P8	2009-05-30	1	R	Argentina	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KJ583174	RVA/Human_wt/ARG/Arg7338/2009/G3P8	2009-08-19	1	R	Argentina	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KF812725	Human/KOR/Seoul1891/2012/G9P[8]	2012-01-25	1	R	South_Korea	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KF812726	Human/KOR/Seoul1904/2012/G9P[4]	2012-02-05	1	R	South_Korea	G9_P[4]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KJ412642	RVA/Human_wt/PRY/1679SR/2008/G1P[8]	2008-10-XX	1	R	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KJ753259	RVA/Human_wt/ZAF/MRC_DPRU383/2003/G1P[8]	2003-04-12	1	R	South_Africa	G1_P[8]_I1_R1_C1_M2_A1_N1_T2_E1_H1	R1
KJ559204	RVA/Human_wt/PRY/358/1999/G4P[8]	1999-07-XX	1	R	Paraguay	G4_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KJ753560	RVA/Human_wt/ZAF/MRC_DPRU839/2006/G1P[8]	2006-05-25	1	R	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KJ559040	RVA/Human_wt/PRY/86SR/2002/G1P[8]	2002-10-XX	1	R	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KJ753582	RVA/Human_wt/ZAF/MRC_DPRU1299/2004/G1P[8]	2004-06-14	1	R	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KJ626638	RVA/Human_wt/PRY/521SR/2004/G9P[8]	2004-08-XX	1	R	Paraguay	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KJ627035	RVA/Human_wt/PRY/56/1998/G1G9P[8]_mixed_genotype	1998-08-XX	1	R	Paraguay	G1_G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1_mixed_genotype	R1
KJ753169	RVA/Human_wt/ZAF/MRC_DPRU830/2005/G1G3P[8]_mixed_genotype	2005-05-18	1	R	South_Africa	G1_G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1_mixed_genotype	R1
KJ627047	RVA/Human_wt/PRY/465/2000/G9P[8]	2000-06-XX	1	R	Paraguay	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KJ627100	RVA/Human_wt/PRY/326IPN/2003/G1P[8]	2003-10-XX	1	R	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KJ753548	RVA/Human_wt/ZAF/MRC_DPRU309/2010/G12P[8]_mixed_genotype	2010-04-14	1	R	South_Africa	G12_P[8]_I1_R1_C1_C2_M1_A1_A2_N1_N2_T1_E1_E2_H1_mixed_genotype	R1
KJ753147	RVA/Human_wt/ZAF/MRC_DPRU840/2006/G1P[8]	2006-05-24	1	R	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KJ412609	RVA/Human_wt/PRY/1682SR/2008/G9P[8]	2008-10-XX	1	R	Paraguay	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KJ559260	RVA/Human_wt/PRY/349/1999/G4P[8]	1999-07-XX	1	R	Paraguay	G4_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KJ626535	RVA/Human_wt/PRY/533SR/2004/G9P[8]	2004-07-XX	1	R	Paraguay	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KC769437	RVA/Human_wt/AUS/CK00073/2007/G1P[8]	2007-11-11	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KJ626682	RVA/Human_wt/PRY/631SR/2004/G9P[8]	2004-09-XX	1	R	Paraguay	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KJ626649	RVA/Human_wt/PRY/1016SR/2005/G9P[8]	2005-07-XX	1	R	Paraguay	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KC769327	RVA/Human_wt/AUS/CK00058/2007/G1P[8]	2007-09-24	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KJ412894	RVA/Human_wt/PRY/1747SR/2009/G3G1P[8]_mixed_genotype	2009-09-XX	1	R	Paraguay	G1_G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1_mixed_genotype	R1
KJ559389	RVA/Human_wt/PRY/3/1998/G4P[8]	1998-08-XX	1	R	Paraguay	G4_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KJ559301	RVA/Human_wt/PRY/954SR/2005/G4P[8]	2005-07-XX	1	R	Paraguay	G4_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KJ559238	RVA/Human_wt/PRY/186/1998/G4P[8]	1998-11-XX	1	R	Paraguay	G4_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KC769415	RVA/Human_wt/AUS/CK00070/2007/G1P[8]	2007-11-02	1	R	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KJ753060	RVA/Human_wt/ZAF/MRC_DPRU1370/2007/G1P[8]	2007-05-16	1	R	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KJ559041	RVA/Human_wt/PRY/86SR/2002/G1P[8]	2002-10-XX	1	R	Paraguay	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
KJ559290	RVA/Human_wt/PRY/355/1999/G4P[8]	1999-07-XX	1	R	Paraguay	G4_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	R1
