strain	strain_name	date	segment_num	segment_name	country	full_genotype	genotype_group
JN849133	RVA/Human_wt/BEL/BE1113/2009/G4P[8]	2009-02-XX	4	P	Belgium	G4_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
JN849131	RVA/Human_wt/BEL/BE1248/2009/G9P[8]	2009-01-XX	4	P	Belgium	G9_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
JN849139	RVA/Human_wt/BEL/BE1214/2009/G3P[8]	2009-03-XX	4	P	Belgium	G3_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
JN849141	RVA/Human_wt/BEL/BE1242/2009/G9P[8]	2009-03-XX	4	P	Belgium	G9_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
JN849145	RVA/Human_wt/BEL/BE1259/2009/G3P[8]	2009-03-XX	4	P	Belgium	G3_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
JN849125	RVA/Human_wt/BEL/BE1001a/2008/G1P[8]	2008-08-XX	4	P	Belgium	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
JN849151	RVA/Human_wt/BEL/BE1520/2009/G1P[8]	2009-07-XX	4	P	Belgium	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
GQ452951	Nov07_K11	2007-03-XX	4	P	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
GQ452950	Nov07_K6	2007-02-XX	4	P	Russia	G1_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
HQ738572	Nov05_K25	2005-10-XX	4	P	Russia	Gx_P[8]_I1_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	P[8]
JQ087426	RVA/Human_tc/CHN/Y128/2004/G1P[8]	2004-11-XX	4	P	China	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
JQ837878	RVA/Human_wt/IDN/YK_RVY36/2009/G1P[8]	2009-05-XX	4	P	Indonesia	G1_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_E1_Hx	P[8]
AB714261	Vietnam/163/G10P[8]	2008-05-XX	4	P	Viet_Nam	G10_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
JQ087448	RVA/Human_tc/E1911/2009/G1P[8]	2009-11-XX	4	P	China	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
JQ837880	RVA/Human_wt/IDN/PL_2500/2006/G9P[8]	2006-11-XX	4	P	Indonesia	G9_P[8]_Ix_Rx_Cx_Mx_Ax_Nx_Tx_Ex_Hx	P[8]
JQ087437	RVA/Human_tc/CHN/R588/2005/G1P[8]	2005-06-XX	4	P	China	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
JX509938	ZTR_68/CHN/2010/G1P[8]	2010-11-12	4	P	China	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
HQ445967	Hu/RUS/Nov07_2799/2007/G9P[8]	2007-12-XX	4	P	Russia	Gx_P[8]_Ix_Rx_Cx_Mx_Ax_N1_Tx_Ex_Hx	P[8]
KF636336	RVA/Human_wt/ZAF/MRC_DPRU1289/2007/G1P[8]	2007-04-27	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF636204	RVA/Human_wt/ZAF/MRC_DPRU2030/2010/G1P[8]	2010-07-12	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF636215	RVA/Human_wt/ZAF/MRC_DPRU1544/2010/G1P[8]	2010-07-25	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF636237	RVA/Human_wt/ZAF/MRC_DPRU2035/2010/G1P[8]	2010-07-19	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF636226	RVA/Human_wt/ZAF/MRC_DPRU1262/2004/G1P[8]	2004-06-01	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF636171	RVA/Human_wt/ZAF/MRC_DPRU2306/2009/G1P[8]	2009-06-09	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF636160	RVA/Human_wt/ZAF/MRC_DPRU2325/2009/G1P[8]	2009-06-19	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF636193	RVA/Human_wt/ZAF/MRC_DPRU1492/2010/G1P[8]	2010-06-16	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF636182	RVA/Human_wt/ZAF/MRC_DPRU2061/2010/G1P[8]	2010-08-10	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF636270	RVA/Human_wt/ZAF/MRC_DPRU2330/2009/G1P[8]	2009-06-22	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF636281	RVA/Human_wt/ZAF/MRC_DPRU2052/2010/G1P[8]	2010-08-05	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371832	RVA/Human_wt/CHN/E2421/2010/G3P[8]	2010-12-07	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371744	RVA/Human_wt/CHN/E093/2007/G3P[8]	2007-03-13	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371766	RVA/Human_wt/CHN/E707/2007/G3P[8]	2007-10-18	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371995	RVA/Human_wt/CHN/Y106/2004/G3P[8]	2004-10-21	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371810	RVA/Human_wt/CHN/E1861/2009/G3P[8]	2009-10-19	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371918	RVA/Human_wt/CHN/L1066/2009/G3P[8]	2009-02-08	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371843	RVA/Human_wt/CHN/E2422/2010/G3P[8]	2010-12-07	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371670	RVA/Human_tc/CHN/E566/2007/G3P[8]	2007-09-03	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371973	RVA/Human_wt/CHN/R303/2004/G3P[8]	2004-01-05	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371722	RVA/Human_wt/CHN/723/2003/G3P[8]	2003-01-31	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371755	RVA/Human_wt/CHN/E329/2007/G3P[8]	2007-06-18	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371865	RVA/Human_wt/CHN/E2461/2011/G3P[8]	2011-01-09	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371951	RVA/Human_wt/CHN/L1450/2012/G3P[8]	2012-01-01	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371680	RVA/Human_tc/CHN/L148/2004/G3P[8]	2004-12-02	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371854	RVA/Human_wt/CHN/E2432/2010/G3P[8]	2010-12-12	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371777	RVA/Human_wt/CHN/E956/2008/G3P[8]	2008-02-25	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF372017	RVA/Human_wt/CHN/Z1602/2012/G3P[8]	2012-01-11	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371733	RVA/Human_wt/CHN/A16/2000/G3P[8]	2000-12-20	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371691	RVA/Human_tc/CHN/R709/2005/G3P[8]	2005-08-10	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371788	RVA/Human_wt/CHN/E1367/2008/G3P[8]	2008-10-21	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371876	RVA/Human_wt/CHN/E2835/2011/G3P[8]	2011-11-XX	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371984	RVA/Human_wt/CHN/R1604/2011/G3P[8]	2011-01-19	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF372006	RVA/Human_wt/CHN/Z1557/2011/G3P[8]	2011-10-22	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371701	RVA/Human_tc/CHN/Y111/2004/G3P[8]	2004-10-26	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371711	RVA/Human_wt/CHN/31/2002/G3P[8]	2002-09-XX	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371940	RVA/Human_wt/CHN/L1621/2013/G3P[8]	2013-03-02	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371908	RVA/Human_wt/CHN/L478/2006/G3P[8]	2006-01-06	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371898	RVA/Human_wt/CHN/L210/2005/G3P[8]	2005-02-07	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371962	RVA/Human_wt/CHN/R107/2003/G3P[8]	2003-11-26	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371821	RVA/Human_wt/CHN/E2000/2010/G3P[8]	2010-02-01	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371799	RVA/Human_wt/CHN/E1857/2009/G3P[8]	2009-10-12	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371929	RVA/Human_wt/CHN/R1267/2006/G3P[8]	2006-09-21	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KF371887	RVA/Human_wt/CHN/E3239/2012/G3P[8]	2012-09-XX	4	P	China	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ752448	RVA/Human_wt/SEN/MRC_DPRU4680/2010/G1G6P[8]_mixed_genotype	2010-12-20	4	P	Senegal	G1_G6_P[8]_I1_I2_R1_R2_C2_M1_A1_A2_N1_N2_T1_T2_E1_E2_H1_mixed_genotype	P[8]
KJ753110	RVA/Human_wt/SWZ/MRC_DPRU2995/2009/G1P[8]_mixed_genotype	2009-09-15	4	P	Swaziland	G1_P[8]_I2_R1_R2_C1_M1_A2_N1_N2_T2_E1_E2_H2_mixed_genotype	P[8]
KJ752419	RVA/Human_wt/ZAF/MRC_DPRU400/2003/G1P[8]	2003-04-17	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ751771	RVA/Human_wt/ZAF/MRC_DPRU724/2006/G3P[8]	2006-04-12	4	P	South_Africa	G3_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ751594	RVA/Human_wt/TGO/MRC_DPRU5144/2010/G12P[8]	2010-09-XX	4	P	Togo	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ752632	RVA/Human_wt/ETH/MRC_DPRU5010/2010/G12P[8]	2010-10-18	4	P	Ethiopia	G12_P[8]_I1_R1_C1_M1_A1_N1_T2_E1_H1	P[8]
KJ751760	RVA/Human_wt/UGA/MRC_DPRU1944/2008/G9P[8]	2008-10-24	4	P	Uganda	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ751694	RVA/Human_wt/ZAF/MRC_DPRU1270/2009/G1P[8]	2009-08-07	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ752230	RVA/Human_wt/ZAF/MRC_DPRU1840_07/2007/G1P[8]	2007-09-09	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ752364	RVA/Human_wt/ZAF/MRC_DPRU75/2012/G12P[8]	2012-05-25	4	P	South_Africa	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ752588	RVA/Human_wt/ZAF/MRC_DPRU121/2011/G1P[8]	2011-06-27	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ752007	RVA/Human_wt/ETH/MRC_DPRU5002/2010/G12P[8]	2010-09-22	4	P	Ethiopia	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ751826	RVA/Human_wt/BFA/MRC_DPRU2862/2009/G1P[8]	2009-01-01	4	P	Burkina_Faso	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ753085	RVA/Human_wt/ZAF/MRC_DPRU135/2009/G1P[8]	2009-05-08	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ752264	RVA/Human_wt/ZAF/MRC_DPRU1190/2009/G1P[8]	2009-06-02	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ753574	RVA/Human_wt/ZAF/MRC_DPRU4079_11/2011/G1P[8]	2011-07-12	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ752175	RVA/Human_wt/ZAF/MRC_DPRU799/2006/G1P[8]	2006-05-16	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ752287	RVA/Human_wt/GMB/MRC_DPRU3174/2010/G1P[8]	2010-01-11	4	P	Gambia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ752566	RVA/Human_wt/ZAF/MRC_DPRU426/2004/G1P[8]	2004-03-24	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ751837	RVA/Human_wt/ZAF/MRC_DPRU1389/2009/G1P[8]	2009-09-16	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ752018	RVA/Human_wt/ZAF/MRC_DPRU6954/2011/G1P[8]	2011-09-24	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ751936	RVA/Human_wt/SWZ/MRC_DPRU5119/2010/G1P[8]	2010-09-15	4	P	Swaziland	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ752331	RVA/Human_wt/ZAF/MRC_DPRU2198/2003/G1P[8]	2003-09-26	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ752599	RVA/Human_wt/TGO/MRC_DPRU5171/2010/G12P[8]	2010-12-XX	4	P	Togo	G12_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ751985	RVA/Human_wt/ZWE/MRC_DPRU1734/2008/G9P[8]	2008-07-07	4	P	Zimbabwe	G9_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KJ752153	RVA/Human_wt/ZAF/MRC_DPRU120/2011/G1P[8]	2011-06-27	4	P	South_Africa	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
JX027645	RVA/Human_wt/AUS/CK00051/2007/G1P[8]	2007-08-05	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
JF490178	human/Victoria/CK00009/2004/G1P[8]	2004-08-09	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KC769462	RVA/Human_wt/AUS/CK00080/2007/G1P[8]	2007-12-02	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
HQ392458	RVA/Human_wt/BEL/BE00049/2009/G1P[8]	2009-03-20	4	P	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
JN258798	RVA/Human_wt/Bel/BE00055/1999/G1P[8]	1999-12-27	4	P	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
HQ392057	RVA/Human_wt/BEL/BE00010/2006/G1P[8]	2006-01-03	4	P	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
JF490487	human/Victoria/CK00043/2006/G1P[8]	2006-10-14	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
JN651821	RVA/Human_wt/Bel/BE00070/2001/G1P[8]	2001-03-02	4	P	Belgium	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	P[8]
JN258933	RVA/Human_wt/Bel/BE00098/2009/G1P[8]	2010-02-21	4	P	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
JX027865	RVA/Human_wt/AUS/CK00087/2009/G1P[8]	2009-02-27	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
JF490102	human/Victoria/CK00002/2004/G1P[8]	2004-04-30	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
JF490223	human/Victoria/CK00015/2005/G1P[8]	2005-04-13	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
HQ392077	RVA/Human_wt/BEL/BE00013/2006/G1P[8]	2006-01-23	4	P	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
HQ392362	RVA/Human_wt/BEL/BE00040/2008/G1P[8]	2008-03-20	4	P	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
HQ392297	RVA/Human_wt/BEL/BE00034/2008/G1P[8]	2008-03-03	4	P	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
JF490311	human/Victoria/CK00023/2005/G1P[8]	2005-09-05	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KC443601	RVA/Human_wt/AUS/CK20039/2008/G1P[8]	2008-02-01	4	P	Australia	G1_P[8]_I2_R2_C2_M2_A3_N2_T6_E2_H3	P[8]
HQ392306	RVA/Human_wt/BEL/BE00035/2008/G1P[8]	2008-03-20	4	P	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
JF490266	human/Victoria/CK00019/2005/G1P[8]	2005-06-30	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
JF490491	human/Victoria/CK00045/2006/G1P[8]	2006-11-06	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
JF490146	human/Victoria/CK00006/2004/G1P[8]	2004-07-22	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
JN651865	RVA/Human_wt/Bel/BE00106/2001/G1P[8]	2001-05-08	4	P	Belgium	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	P[8]
KC443491	RVA/Human_wt/AUS/CK20043/2010/G1P[8]	2010-10-27	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
HQ392067	RVA/Human_wt/BEL/BE00012/2006/G1P[8]	2006-01-20	4	P	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
JF490520	human/Victoria/CK00047/2006/G1P[8]	2006-08-10	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
HQ392340	RVA/Human_wt/BEL/BE00038/2008/G1P[8]	2008-03-31	4	P	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
JX027887	RVA/Human_wt/AUS/CK00089/2009/G1P[8]	2009-05-10	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KC769374	RVA/Human_wt/AUS/CK00065/2007/G1P[8]	2007-10-12	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
JX027940	RVA/Human_wt/AUS/CK00096/2010/G1P[8]	2010-05-12	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
HQ392153	RVA/Human_wt/BEL/BE00020/2006/G1P[8]	2006-03-27	4	P	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
JN635557	RVA/Human_wt/Bel/BE00111/2001/G1P[8]	2001-06-13	4	P	Belgium	G1_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	P[8]
JN651887	RVA/Human_wt/Bel/BE00108/2010/G1P[8]	2010-04-20	4	P	Belgium	Gx_P[8]_I1_R1_C1_M1_Ax_N1_T1_E1_H1	P[8]
JN258855	RVA/Human_wt/Bel/BE00079/2002/G1P[8]	2002-01-21	4	P	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
HQ392185	RVA/Human_wt/BEL/BE00023/2007/G1P[8]	2007-02-06	4	P	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
JN651778	RVA/Human_wt/Bel/BE00058/1999/G1P[8]	1999-12-28	4	P	Belgium	Gx_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
JX027733	RVA/Human_wt/AUS/CK00067/2007/G1P[8]	2007-10-24	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
HQ392439	RVA/Human_wt/BEL/BE00046/2008/G1P[8]	2008-11-05	4	P	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
KC195759	RVA/Human_wt/AUS/CK00093/2009/G1P[8]	2009-10-23	4	P	Australia	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
HQ392206	RVA/Human_wt/BEL/BE00025/2007/G1P[8]	2007-03-22	4	P	Belgium	G1_P[8]_I1_R1_C1_M1_A1_N1_T1_E1_H1	P[8]
